Commodity Code,Commodity Name,Substance,Unit,Supply Chain Emission Factors without Margins,Margins of Supply Chain Emission Factors,Supply Chain Emission Factors with Margins,Unnamed: 7,DQ ReliabilityScore of Factors without Margins,DQ TemporalCorrelation of Factors without Margins,DQ GeographicalCorrelation of Factors without Margins,DQ TechnologicalCorrelation of Factors without Margins,DQ DataCollection of Factors without Margins,Year
18,310,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2013
18,310,3,0,0.004,0.0,0.004,0.0,3,3,1,3,1,2013
19,383,0,1,0.326,0.0,0.326,0.0,3,3,1,4,1,2013
19,383,1,1,0.009,0.0,0.009,0.0,4,3,1,1,1,2013
19,383,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2013
19,383,3,0,0.003,0.0,0.003,0.0,3,3,1,3,1,2013
20,254,0,1,0.364,0.0,0.364,0.0,4,3,1,4,1,2013
20,254,1,1,0.008,0.0,0.008,0.0,4,3,1,1,1,2013
20,254,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2013
20,254,3,0,0.004,0.0,0.004,0.0,3,3,1,3,1,2013
21,99,0,1,4.083,0.0,4.083,0.0,2,3,1,2,1,2013
21,99,1,1,0.006,0.0,0.006,0.0,4,3,1,1,1,2013
21,99,2,1,0.0,0.0,0.0,0.0,3,3,1,2,1,2013
21,99,3,0,0.013,0.0,0.013,0.0,2,3,1,1,1,2013
22,218,0,1,0.618,0.0,0.618,0.0,3,3,1,2,1,2013
22,218,1,1,0.01,0.0,0.01,0.0,4,3,1,1,1,2013
22,218,2,1,0.0,0.0,0.0,0.0,4,3,1,2,1,2013
22,218,3,0,0.004,0.0,0.004,0.0,3,3,1,4,1,2013
23,94,0,1,0.404,0.0,0.404,0.0,3,3,1,3,1,2013
23,94,1,1,0.009,0.0,0.009,0.0,4,3,1,1,1,2013
23,94,2,1,0.0,0.0,0.0,0.0,4,3,1,1,1,2013
23,94,3,0,0.008,0.0,0.008,0.0,4,3,1,4,1,2013
24,225,0,1,0.435,0.0,0.435,0.0,4,3,1,4,1,2013
24,225,1,1,0.002,0.0,0.002,0.0,4,3,1,1,1,2013
24,225,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2013
24,225,3,0,0.033,0.0,0.033,0.0,4,3,1,5,1,2013
25,305,0,1,0.342,0.0,0.342,0.0,3,3,1,4,1,2013
25,305,1,1,0.001,0.0,0.001,0.0,3,3,1,1,1,2013
25,305,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2013
25,305,3,0,0.036,0.0,0.036,0.0,4,3,1,5,1,2013
26,141,0,1,0.256,0.0,0.256,0.0,3,3,1,4,1,2013
26,141,1,1,0.001,0.0,0.001,0.0,4,3,1,1,1,2013
26,141,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2013
26,141,3,0,0.035,0.0,0.035,0.0,4,3,1,5,1,2013
27,193,0,1,0.355,0.0,0.355,0.0,3,3,1,3,1,2013
27,193,1,1,0.001,0.0,0.001,0.0,4,3,1,1,1,2013
27,193,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2013
27,193,3,0,0.02,0.0,0.02,0.0,4,3,1,4,1,2013
28,287,0,1,0.382,0.0,0.382,0.0,3,3,1,4,1,2013
28,287,1,1,0.004,0.0,0.004,0.0,4,3,1,1,1,2013
28,287,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2013
28,287,3,0,0.01,0.0,0.01,0.0,4,3,1,4,1,2013
29,98,0,1,0.238,0.0,0.238,0.0,3,3,1,4,1,2013
29,98,1,1,0.001,0.0,0.001,0.0,4,3,1,1,1,2013
29,98,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2013
29,98,3,0,0.031,0.0,0.031,0.0,4,3,1,5,1,2013
30,59,0,1,0.272,0.0,0.272,0.0,3,3,1,4,1,2013
30,59,1,1,0.001,0.0,0.001,0.0,4,3,1,1,1,2013
30,59,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2013
30,59,3,0,0.044,0.0,0.044,0.0,4,3,1,5,1,2013
31,358,0,1,0.468,0.0,0.468,0.0,4,3,1,4,1,2013
31,358,1,1,0.002,0.0,0.002,0.0,4,3,1,1,1,2013
31,358,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2013
31,358,3,0,0.012,0.0,0.012,0.0,4,3,1,5,1,2013
32,247,0,1,0.411,0.0,0.411,0.0,3,3,1,4,1,2013
32,247,1,1,0.002,0.0,0.002,0.0,4,3,1,1,1,2013
32,247,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2013
32,247,3,0,0.018,0.0,0.018,0.0,4,3,1,5,1,2013
33,327,0,1,0.21,0.0,0.21,0.0,3,3,1,3,1,2013
33,327,1,1,0.001,0.0,0.001,0.0,3,3,1,1,1,2013
33,327,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2013
33,327,3,0,0.011,0.0,0.011,0.0,4,3,1,5,1,2013
34,216,0,1,0.122,0.0,0.122,0.0,3,3,1,3,1,2013
34,216,1,1,0.0,0.0,0.0,0.0,3,3,1,1,1,2013
34,216,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2013
34,216,3,0,0.007,0.0,0.007,0.0,4,3,1,5,1,2013
35,251,0,1,0.35,0.0,0.35,0.0,3,3,1,4,1,2013
35,251,1,1,0.001,0.0,0.001,0.0,4,3,1,1,1,2013
35,251,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2013
35,251,3,0,0.023,0.0,0.023,0.0,4,3,1,5,1,2013
36,92,0,1,0.279,0.074,0.353,0.0,3,3,1,4,1,2013
36,92,1,1,0.004,0.0,0.005,0.0,3,3,1,1,1,2013
36,92,2,1,0.001,0.0,0.001,0.0,4,3,1,4,1,2013
36,92,3,0,0.01,0.0,0.01,0.0,3,3,1,2,1,2013
37,234,0,1,0.253,0.036,0.289,0.0,4,3,1,4,1,2013
37,234,1,1,0.002,0.0,0.002,0.0,3,3,1,1,1,2013
37,234,2,1,0.001,0.0,0.001,0.0,4,3,1,4,1,2013
37,234,3,0,0.004,0.0,0.004,0.0,3,3,1,4,1,2013
38,115,0,1,0.381,0.035,0.416,0.0,3,3,1,4,1,2013
38,115,1,1,0.002,0.0,0.003,0.0,3,3,1,1,1,2013
38,115,2,1,0.001,0.0,0.001,0.0,4,3,1,4,1,2013
38,115,3,0,0.005,0.0,0.005,0.0,3,3,1,4,1,2013
39,74,0,1,0.583,0.029,0.612,0.0,4,3,1,4,1,2013
39,74,1,1,0.002,0.0,0.003,0.0,3,3,1,1,1,2013
39,74,2,1,0.001,0.0,0.001,0.0,4,3,1,4,1,2013
39,74,3,0,0.006,0.0,0.006,0.0,3,3,1,3,1,2013
40,334,0,1,0.058,0.006,0.065,0.0,4,3,1,4,1,2013
40,334,1,1,0.0,0.0,0.0,0.0,4,3,1,1,1,2013
40,334,2,1,0.0,0.0,0.0,0.0,4,3,1,4,1,2013
40,334,3,0,0.004,0.0,0.004,0.0,4,3,1,4,1,2013
41,302,0,1,0.385,0.034,0.419,0.0,4,3,1,4,1,2013
41,302,1,1,0.002,0.0,0.002,0.0,3,3,1,1,1,2013
41,302,2,1,0.001,0.0,0.001,0.0,4,3,1,4,1,2013
41,302,3,0,0.005,0.0,0.005,0.0,4,3,1,4,1,2013
42,34,0,1,0.397,0.092,0.489,0.0,3,3,1,4,1,2013
42,34,1,1,0.002,0.0,0.002,0.0,3,3,1,1,1,2013
42,34,2,1,0.001,0.0,0.001,0.0,4,3,1,4,1,2013
42,34,3,0,0.009,0.0,0.009,0.0,4,3,1,4,1,2013
43,344,0,1,0.458,0.085,0.543,0.0,3,3,1,4,1,2013
43,344,1,1,0.003,0.0,0.003,0.0,3,3,1,1,1,2013
43,344,2,1,0.0,0.0,0.0,0.0,4,3,1,4,1,2013
43,344,3,0,0.008,0.0,0.008,0.0,4,3,1,4,1,2013
44,123,0,1,0.45,0.087,0.537,0.0,3,3,1,4,1,2013
44,123,1,1,0.006,0.0,0.007,0.0,3,3,1,1,1,2013
44,123,2,1,0.001,0.0,0.001,0.0,4,3,1,4,1,2013
44,123,3,0,0.006,0.0,0.006,0.0,4,3,1,4,1,2013
45,124,0,1,0.31,0.066,0.376,0.0,3,3,1,4,1,2013
45,124,1,1,0.005,0.0,0.005,0.0,3,3,1,1,1,2013
45,124,2,1,0.0,0.0,0.0,0.0,4,3,1,4,1,2013
45,124,3,0,0.037,0.0,0.037,0.0,4,3,1,4,1,2013
46,47,0,1,0.458,0.055,0.513,0.0,3,3,1,4,1,2013
46,47,1,1,0.037,0.0,0.037,0.0,3,3,1,1,1,2013
46,47,2,1,0.001,0.0,0.001,0.0,4,3,1,3,1,2013
46,47,3,0,0.006,0.0,0.006,0.0,4,3,1,4,1,2013
47,96,0,1,0.445,0.059,0.503,0.0,3,3,1,4,1,2013
47,96,1,1,0.026,0.0,0.026,0.0,3,3,1,1,1,2013
47,96,2,1,0.001,0.0,0.001,0.0,4,3,1,3,1,2013
47,96,3,0,0.008,0.0,0.008,0.0,3,3,1,4,1,2013
48,117,0,1,0.434,0.069,0.504,0.0,3,3,1,4,1,2013
48,117,1,1,0.031,0.0,0.032,0.0,3,3,1,1,1,2013
48,117,2,1,0.001,0.0,0.001,0.0,4,3,1,3,1,2013
48,117,3,0,0.007,0.0,0.007,0.0,3,3,1,4,1,2013
49,158,0,1,0.387,0.046,0.433,0.0,3,3,1,4,1,2013
49,158,1,1,0.012,0.0,0.012,0.0,3,3,1,1,1,2013
49,158,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2013
49,158,3,0,0.013,0.0,0.013,0.0,4,3,1,4,1,2013
50,262,0,1,0.528,0.055,0.583,0.0,4,3,1,4,1,2013
50,262,1,1,0.006,0.0,0.006,0.0,3,3,1,1,1,2013
50,262,2,1,0.001,0.0,0.001,0.0,4,3,1,4,1,2013
50,262,3,0,0.004,0.0,0.004,0.0,4,3,1,4,1,2013
51,261,0,1,0.452,0.056,0.508,0.0,4,3,1,4,1,2013
51,261,1,1,0.04,0.0,0.04,0.0,4,3,1,1,1,2013
51,261,2,1,0.002,0.0,0.002,0.0,4,3,1,4,1,2013
51,261,3,0,0.004,0.0,0.004,0.0,4,3,1,4,1,2013
52,316,0,1,0.312,0.061,0.374,0.0,4,3,1,4,1,2013
52,316,1,1,0.004,0.0,0.004,0.0,3,3,1,1,1,2013
52,316,2,1,0.0,0.0,0.0,0.0,4,3,1,4,1,2013
52,316,3,0,0.004,0.0,0.004,0.0,3,3,1,4,1,2013
53,33,0,1,0.209,0.057,0.266,0.0,3,3,1,4,1,2013
53,33,1,1,0.001,0.0,0.002,0.0,3,3,1,1,1,2013
53,33,2,1,0.0,0.0,0.0,0.0,4,3,1,4,1,2013
53,33,3,0,0.006,0.0,0.006,0.0,4,3,1,4,1,2013
54,72,0,1,0.423,0.093,0.515,0.0,3,3,1,4,1,2013
54,72,1,1,0.004,0.0,0.004,0.0,3,3,1,1,1,2013
54,72,2,1,0.001,0.0,0.001,0.0,4,3,1,4,1,2013
54,72,3,0,0.009,0.0,0.009,0.0,4,3,1,4,1,2013
55,329,0,1,0.182,0.04,0.222,0.0,3,3,1,4,1,2013
55,329,1,1,0.001,0.0,0.001,0.0,3,3,1,1,1,2013
55,329,2,1,0.0,0.0,0.0,0.0,4,3,1,4,1,2013
55,329,3,0,0.009,0.0,0.009,0.0,4,3,1,4,1,2013
56,55,0,1,0.185,0.042,0.227,0.0,3,3,1,4,1,2013
56,55,1,1,0.001,0.0,0.001,0.0,3,3,1,1,1,2013
56,55,2,1,0.0,0.0,0.0,0.0,4,3,1,4,1,2013
56,55,3,0,0.005,0.0,0.005,0.0,3,3,1,3,1,2013
57,114,0,1,0.091,0.01,0.101,0.0,4,3,1,4,1,2013
57,114,1,1,0.001,0.0,0.001,0.0,3,3,1,1,1,2013
57,114,2,1,0.0,0.0,0.0,0.0,4,3,1,4,1,2013
57,114,3,0,0.007,0.0,0.007,0.0,3,3,1,3,1,2013
58,317,0,1,0.163,0.033,0.196,0.0,3,3,1,4,1,2013
58,317,1,1,0.002,0.0,0.002,0.0,3,3,1,1,1,2013
58,317,2,1,0.0,0.0,0.0,0.0,4,3,1,4,1,2013
58,317,3,0,0.007,0.0,0.007,0.0,3,3,1,3,1,2013
59,12,0,1,0.161,0.042,0.203,0.0,3,3,1,4,1,2013
59,12,1,1,0.002,0.0,0.002,0.0,3,3,1,1,1,2013
59,12,2,1,0.0,0.0,0.0,0.0,4,3,1,4,1,2013
59,12,3,0,0.005,0.0,0.005,0.0,3,3,1,4,1,2013
60,331,0,1,0.211,0.048,0.258,0.0,3,3,1,3,1,2013
60,331,1,1,0.001,0.0,0.001,0.0,3,3,1,1,1,2013
60,331,2,1,0.0,0.0,0.0,0.0,4,3,1,4,1,2013
60,331,3,0,0.028,0.0,0.028,0.0,3,3,1,2,1,2013
61,35,0,1,0.273,0.109,0.382,0.0,3,3,1,4,1,2013
61,35,1,1,0.001,0.001,0.002,0.0,3,3,1,1,1,2013
61,35,2,1,0.0,0.0,0.0,0.0,4,3,1,4,1,2013
61,35,3,0,0.012,0.0,0.012,0.0,3,3,1,2,1,2013
62,386,0,1,0.161,0.158,0.319,0.0,3,3,1,3,1,2013
62,386,1,1,0.001,0.001,0.001,0.0,3,3,1,1,1,2013
62,386,2,1,0.0,0.0,0.0,0.0,4,3,1,4,1,2013
62,386,3,0,0.005,0.0,0.005,0.0,3,3,1,3,1,2013
63,91,0,1,0.255,0.089,0.343,0.0,3,3,1,4,1,2013
63,91,1,1,0.001,0.001,0.002,0.0,3,3,1,1,1,2013
63,91,2,1,0.0,0.0,0.0,0.0,4,3,1,4,1,2013
63,91,3,0,0.004,0.0,0.004,0.0,3,3,1,3,1,2013
64,354,0,1,0.112,0.082,0.194,0.0,3,3,1,3,1,2013
64,354,1,1,0.0,0.0,0.001,0.0,4,3,1,1,1,2013
64,354,2,1,0.0,0.0,0.0,0.0,4,3,1,4,1,2013
64,354,3,0,0.002,0.0,0.002,0.0,3,3,1,2,1,2013
65,112,0,1,0.489,0.041,0.53,0.0,3,3,1,3,1,2013
65,112,1,1,0.002,0.0,0.003,0.0,3,3,1,1,1,2013
65,112,2,1,0.0,0.0,0.0,0.0,4,3,1,4,1,2013
65,112,3,0,0.005,0.0,0.005,0.0,3,3,1,3,1,2013
66,107,0,1,0.341,0.059,0.4,0.0,3,3,1,3,1,2013
66,107,1,1,0.002,0.0,0.002,0.0,3,3,1,1,1,2013
66,107,2,1,0.0,0.0,0.0,0.0,4,3,1,4,1,2013
66,107,3,0,0.005,0.0,0.005,0.0,3,3,1,3,1,2013
67,113,0,1,0.231,0.027,0.258,0.0,3,3,1,4,1,2013
67,113,1,1,0.001,0.0,0.001,0.0,3,3,1,1,1,2013
67,113,2,1,0.0,0.0,0.0,0.0,4,3,1,4,1,2013
67,113,3,0,0.005,0.0,0.005,0.0,3,3,1,3,1,2013
68,43,0,1,0.408,0.232,0.64,0.0,3,3,1,3,1,2013
68,43,1,1,0.002,0.001,0.003,0.0,3,3,1,1,1,2013
68,43,2,1,0.0,0.0,0.0,0.0,4,3,1,4,1,2013
68,43,3,0,0.006,0.0,0.006,0.0,3,3,1,3,1,2013
69,76,0,1,0.244,0.857,1.101,0.0,3,3,1,3,1,2013
69,76,1,1,0.001,0.004,0.005,0.0,3,3,1,1,1,2013
69,76,2,1,0.0,0.0,0.0,0.0,4,3,1,4,1,2013
69,76,3,0,0.007,0.0,0.007,0.0,3,3,1,3,1,2013
70,256,0,1,0.335,0.234,0.569,0.0,3,3,1,3,1,2013
70,256,1,1,0.002,0.001,0.003,0.0,3,3,1,1,1,2013
70,256,2,1,0.0,0.0,0.0,0.0,4,3,1,4,1,2013
70,256,3,0,0.008,0.0,0.008,0.0,3,3,1,3,1,2013
71,52,0,1,0.115,1.763,1.878,0.0,3,3,1,3,1,2013
71,52,1,1,0.001,0.008,0.009,0.0,3,3,1,1,1,2013
71,52,2,1,0.0,0.0,0.0,0.0,4,3,1,4,1,2013
71,52,3,0,0.002,0.0,0.002,0.0,3,3,1,3,1,2013
72,177,0,1,0.108,0.762,0.87,0.0,3,3,1,4,1,2013
72,177,1,1,0.003,0.004,0.007,0.0,4,3,1,1,1,2013
72,177,2,1,0.0,0.0,0.0,0.0,4,3,1,4,1,2013
72,177,3,0,0.004,0.0,0.004,0.0,3,3,1,4,1,2013
73,185,0,1,0.217,0.046,0.263,0.0,3,3,1,3,1,2013
73,185,1,1,0.001,0.0,0.001,0.0,3,3,1,1,1,2013
73,185,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2013
73,185,3,0,0.005,0.0,0.005,0.0,3,3,1,3,1,2013
74,283,0,1,0.313,0.058,0.371,0.0,3,3,1,3,1,2013
74,283,1,1,0.001,0.0,0.001,0.0,4,3,1,1,1,2013
74,283,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2013
74,283,3,0,0.005,0.0,0.005,0.0,3,3,1,3,1,2013
75,392,0,1,0.215,0.07,0.285,0.0,3,3,1,3,1,2013
75,392,1,1,0.001,0.0,0.001,0.0,3,3,1,1,1,2013
75,392,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2013
75,392,3,0,0.017,0.0,0.017,0.0,4,3,1,4,1,2013
76,376,0,1,0.253,0.084,0.337,0.0,3,3,1,3,1,2013
76,376,1,1,0.001,0.001,0.002,0.0,4,3,1,1,1,2013
76,376,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2013
76,376,3,0,0.018,0.0,0.018,0.0,4,3,1,4,1,2013
77,391,0,1,0.707,0.069,0.776,0.0,3,3,1,4,1,2013
77,391,1,1,0.003,0.001,0.003,0.0,4,3,1,1,1,2013
77,391,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2013
77,391,3,0,0.005,0.0,0.005,0.0,3,3,1,3,1,2013
78,265,0,1,0.898,0.09,0.988,0.0,3,3,1,4,1,2013
78,265,1,1,0.002,0.001,0.003,0.0,4,3,1,1,1,2013
78,265,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2013
78,265,3,0,0.005,0.0,0.005,0.0,3,3,1,3,1,2013
79,41,0,1,0.793,0.054,0.847,0.0,3,3,1,4,1,2013
79,41,1,1,0.002,0.001,0.003,0.0,4,3,1,1,1,2013
79,41,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2013
79,41,3,0,0.006,0.0,0.006,0.0,3,3,1,3,1,2013
80,42,0,1,0.503,0.033,0.535,0.0,3,3,1,4,1,2013
80,42,1,1,0.002,0.0,0.002,0.0,4,3,1,1,1,2013
80,42,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2013
80,42,3,0,0.006,0.0,0.006,0.0,3,3,1,3,1,2013
81,266,0,1,0.401,0.053,0.454,0.0,3,3,1,4,1,2013
81,266,1,1,0.001,0.0,0.002,0.0,4,3,1,1,1,2013
81,266,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2013
81,266,3,0,0.007,0.0,0.007,0.0,3,3,1,2,1,2013
82,342,0,1,0.405,0.048,0.453,0.0,3,3,1,4,1,2013
82,342,1,1,0.001,0.0,0.002,0.0,4,3,1,1,1,2013
82,342,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2013
82,342,3,0,0.005,0.0,0.005,0.0,3,3,1,3,1,2013
83,311,0,1,0.462,0.16,0.621,0.0,3,3,1,3,1,2013
83,311,1,1,0.001,0.001,0.002,0.0,4,3,1,1,1,2013
83,311,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2013
83,311,3,0,0.005,0.0,0.005,0.0,3,3,1,3,1,2013
84,10,0,1,0.363,0.057,0.42,0.0,3,3,1,4,1,2013
84,10,1,1,0.001,0.0,0.002,0.0,4,3,1,1,1,2013
84,10,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2013
84,10,3,0,0.005,0.0,0.005,0.0,3,3,1,3,1,2013
85,32,0,1,0.302,0.049,0.351,0.0,3,3,1,4,1,2013
85,32,1,1,0.001,0.0,0.001,0.0,4,3,1,1,1,2013
85,32,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2013
85,32,3,0,0.004,0.0,0.004,0.0,3,3,1,3,1,2013
86,293,0,1,0.219,0.033,0.252,0.0,3,3,1,3,1,2013
86,293,1,1,0.001,0.0,0.001,0.0,3,3,1,1,1,2013
86,293,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2013
86,293,3,0,0.003,0.0,0.003,0.0,3,3,1,3,1,2013
87,131,0,1,0.544,0.053,0.597,0.0,4,3,1,3,1,2013
87,131,1,1,0.013,0.0,0.013,0.0,4,3,1,1,1,2013
87,131,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2013
87,131,3,0,0.004,0.0,0.004,0.0,3,3,1,3,1,2013
88,23,0,1,0.944,0.036,0.981,0.0,4,3,1,4,1,2013
88,23,1,1,0.005,0.0,0.006,0.0,4,3,1,1,1,2013
88,23,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2013
88,23,3,0,0.007,0.0,0.007,0.0,3,3,1,4,1,2013
89,24,0,1,0.626,0.032,0.658,0.0,4,3,1,4,1,2013
89,24,1,1,0.004,0.0,0.004,0.0,4,3,1,1,1,2013
89,24,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2013
89,24,3,0,0.004,0.0,0.004,0.0,3,3,1,3,1,2013
90,248,0,1,0.68,0.073,0.753,0.0,4,3,1,4,1,2013
90,248,1,1,0.009,0.001,0.009,0.0,4,3,1,1,1,2013
90,248,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2013
90,248,3,0,0.005,0.0,0.005,0.0,3,3,1,3,1,2013
91,271,0,1,0.653,0.029,0.682,0.0,4,3,1,4,1,2013
91,271,1,1,0.008,0.0,0.008,0.0,4,3,1,1,1,2013
91,271,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2013
91,271,3,0,0.004,0.0,0.004,0.0,3,3,1,3,1,2013
92,64,0,1,1.344,0.124,1.468,0.0,3,3,1,3,1,2013
92,64,1,1,0.004,0.001,0.005,0.0,4,3,1,1,1,2013
92,64,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2013
92,64,3,0,0.479,0.0,0.479,0.0,2,3,1,1,1,2013
93,348,0,1,1.218,0.067,1.285,0.0,4,3,1,4,1,2013
93,348,1,1,0.003,0.001,0.003,0.0,4,3,1,1,1,2013
93,348,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2013
93,348,3,0,0.007,0.0,0.007,0.0,3,3,1,2,1,2013
94,235,0,1,0.961,0.083,1.043,0.0,3,3,1,4,1,2013
94,235,1,1,0.003,0.001,0.004,0.0,4,3,1,1,1,2013
94,235,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2013
94,235,3,0,0.008,0.0,0.008,0.0,3,3,1,2,1,2013
95,236,0,1,0.899,0.033,0.932,0.0,4,3,1,4,1,2013
95,236,1,1,0.005,0.0,0.005,0.0,3,3,1,1,1,2013
95,236,2,1,0.001,0.0,0.001,0.0,4,3,1,3,1,2013
95,236,3,0,0.006,0.0,0.006,0.0,3,3,1,3,1,2013
96,282,0,1,0.893,0.04,0.933,0.0,4,3,1,4,1,2013
96,282,1,1,0.004,0.0,0.005,0.0,4,3,1,1,1,2013
96,282,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2013
96,282,3,0,0.006,0.0,0.006,0.0,3,3,1,3,1,2013
97,349,0,1,0.589,0.017,0.606,0.0,4,3,1,3,1,2013
97,349,1,1,0.003,0.0,0.003,0.0,4,3,1,1,1,2013
97,349,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2013
97,349,3,0,0.005,0.0,0.005,0.0,3,3,1,3,1,2013
98,111,0,1,0.587,0.055,0.643,0.0,3,3,1,3,1,2013
98,111,1,1,0.001,0.0,0.001,0.0,4,3,1,1,1,2013
98,111,2,1,0.001,0.0,0.001,0.0,2,3,1,1,1,2013
98,111,3,0,0.004,0.0,0.004,0.0,3,3,1,3,1,2013
99,269,0,1,0.118,0.017,0.135,0.0,4,3,1,4,1,2013
99,269,1,1,0.001,0.0,0.001,0.0,3,3,1,1,1,2013
99,269,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2013
99,269,3,0,0.007,0.0,0.007,0.0,3,3,1,2,1,2013
100,199,0,1,0.207,0.03,0.237,0.0,4,3,1,2,1,2013
100,199,1,1,0.0,0.0,0.001,0.0,3,3,1,1,1,2013
100,199,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2013
100,199,3,0,0.003,0.0,0.003,0.0,3,3,1,4,1,2013
101,273,0,1,0.148,0.271,0.419,0.0,3,3,1,3,1,2013
101,273,1,1,0.001,0.001,0.002,0.0,3,3,1,1,1,2013
101,273,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2013
101,273,3,0,0.002,0.0,0.002,0.0,3,3,1,4,1,2013
102,29,0,1,0.092,0.042,0.135,0.0,3,3,1,3,1,2013
102,29,1,1,0.0,0.0,0.001,0.0,3,3,1,1,1,2013
102,29,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2013
102,29,3,0,0.005,0.0,0.005,0.0,3,3,1,3,1,2013
103,366,0,1,0.043,0.052,0.095,0.0,3,3,1,4,1,2013
103,366,1,1,0.0,0.0,0.0,0.0,3,3,1,1,1,2013
103,366,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2013
103,366,3,0,0.001,0.0,0.001,0.0,3,3,1,3,1,2013
104,264,0,1,0.288,0.033,0.32,0.0,4,3,1,4,1,2013
104,264,1,1,0.001,0.0,0.001,0.0,4,3,1,1,1,2013
104,264,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2013
104,264,3,0,0.006,0.0,0.006,0.0,3,3,1,2,1,2013
105,2,0,1,0.179,0.01,0.189,0.0,4,3,1,4,1,2013
105,2,1,1,0.001,0.0,0.001,0.0,4,3,1,1,1,2013
105,2,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2013
105,2,3,0,0.012,0.0,0.012,0.0,3,3,1,3,1,2013
106,330,0,1,0.294,0.046,0.34,0.0,4,3,1,4,1,2013
106,330,1,1,0.001,0.0,0.001,0.0,4,3,1,1,1,2013
106,330,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2013
106,330,3,0,0.012,0.0,0.012,0.0,4,3,1,4,1,2013
107,356,0,1,0.189,0.174,0.363,0.0,3,3,1,4,1,2013
107,356,1,1,0.001,0.001,0.002,0.0,4,3,1,1,1,2013
107,356,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2013
107,356,3,0,0.007,0.0,0.007,0.0,3,3,1,4,1,2013
108,165,0,1,0.294,0.015,0.309,0.0,4,3,1,4,1,2013
108,165,1,1,0.001,0.0,0.001,0.0,4,3,1,1,1,2013
108,165,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2013
108,165,3,0,0.007,0.0,0.007,0.0,3,3,1,3,1,2013
109,48,0,1,0.4,0.049,0.449,0.0,3,3,1,4,1,2013
109,48,1,1,0.002,0.0,0.002,0.0,4,3,1,1,1,2013
109,48,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2013
109,48,3,0,0.023,0.0,0.023,0.0,4,3,1,4,1,2013
110,279,0,1,0.344,0.023,0.367,0.0,3,3,1,4,1,2013
110,279,1,1,0.001,0.0,0.002,0.0,4,3,1,1,1,2013
110,279,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2013
110,279,3,0,0.007,0.0,0.007,0.0,3,3,1,3,1,2013
111,281,0,1,0.406,0.044,0.45,0.0,3,3,1,4,1,2013
111,281,1,1,0.002,0.0,0.002,0.0,4,3,1,1,1,2013
111,281,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2013
